filename	size_in_bytes	sha256	md5	uncompressed_size_in_bytes	tissue
L1000_LINCS_DCIC_GTEX-Q734-1026.tsv.gz	123589	b10e67d4d625d6047208dc3f4f815acd121d14e9da90c019358da1b5074290e1	ba1fc43569ec93d0cf4f50729cd78daf	311388	Stomach
L1000_LINCS_DCIC_GTEX-W5X1-0826.tsv.gz	124283	b629a5f2d0a3cbc92cffbc5c2d370d039258d1a153aad0dbfe00f46ef56b9103	c466305b079a9a761670803569f7a97f	311228	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-WOFM-1126.tsv.gz	123772	fc8b89f8325b7da4e4ec52309094dd78bd93d9d633117b2efe31ddc96ac70f1c	b9690084b7db8642e36d938ebd8eb887	311468	Testis
L1000_LINCS_DCIC_GTEX-PWCY-0008.tsv.gz	123643	ae20137f3d53ea6c8892a5e8b69128e0222f9041d915c0537054c440307a6eab	939d64e92a0d3dd0e4a205c1c8c859a3	311121	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-QDVJ-0826.tsv.gz	123543	4d0b02ae5863f4dffd418b60cfdb41b372f7a84a0eff781a50c9c4a427693761	bd1bafed7d8a653f1b0bca0a5c1c612a	310915	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-Y3I4-1226.tsv.gz	123731	6ef88d4cb35eba245ee976942d569427b6586bb729d87dc942695eb1f8737f08	ea0f779ba35eb04c057db5189c3f075d	310486	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-P44H-2426.tsv.gz	123523	8ce7c65343271e02265d14068fb12191c464f89eff65be8794b690f1072fe0c0	17f6da5f61558118443d87dace2786dd	310900	Brain - Cerebellum
L1000_LINCS_DCIC_GTEX-VUSG-1526.tsv.gz	123174	3590aa82c46d976ea28e23d88a30776e3a871d2a3f04dea89c23d833def3d19f	76e5986a279a30536aeef44db90cdb4f	311450	Adrenal Gland
L1000_LINCS_DCIC_GTEX-UPK5-0006.tsv.gz	123865	9359affbea03fdd08cdc53e567cf7c2fcea543d6da5191e8ba2ab402883a041a	264aaff616ebe566fa1836c6145b87d6	310245	Whole Blood
L1000_LINCS_DCIC_GTEX-S341-0726.tsv.gz	123534	9335efce26d5dffcec3be53de10acfa34c1ccbcba4a87b32f05f2e97731f7f3f	d8689b75fd4448033c5bc3a34f7b0d31	311440	Ovary
L1000_LINCS_DCIC_GTEX-WYVS-2026.tsv.gz	123161	1308c08d68f0e062e84671d9cb172cf820a62ad83e2330852f2dbfd1c9439e6a	668c5e524d8813373ab089d04768ba1b	311119	Minor Salivary Gland
L1000_LINCS_DCIC_GTEX-WVLH-2626.tsv.gz	123660	21d1837bfe5daf189a06abf4410f483467f9cc6eb41d56f590b5c9f142cfd099	8f28e5705aaf1dbfcc9637e39ae1a63d	311716	Testis
L1000_LINCS_DCIC_GTEX-XQ8I-1126.tsv.gz	123608	79fef9dbd3e56c3bba6bb4b920b529609cef799d4a83f03d84b6a0d0871e304f	8cff51628b076686432ae9d4b4ca41e1	310894	Lung
L1000_LINCS_DCIC_GTEX-SJXC-1226.tsv.gz	125108	47313804ae29aed1bb66c09162741ce20fee6550e380873b35e079dadfd77842	77dedb3d3fd4147e2a3d54f011e5c60c	311116	Liver
L1000_LINCS_DCIC_GTEX-SNMC-0226.tsv.gz	124032	31726a21b9eb4f1c98fb222c9eccb2b6aa8b2505d2382346a791247a7048a07a	b452b3dad115bb5f9734a4696f091ca7	311396	Artery - Coronary
L1000_LINCS_DCIC_GTEX-XUJ4-0626.tsv.gz	123304	db74cc82c566d67795bbb7eeb59aa630c9efb00b573585cb1a63bb3d74ff8c69	b3713ba0397cf312396573999cc891b0	310868	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-VUSG-2826.tsv.gz	123207	6c8dbf8a4e81686dc1b4b1fa8e2f5f38219367b65d9af8e68302266de21ae3cf	8a7eb2611d1b44a6b11ee2b9a8dc649c	310542	Artery - Tibial
L1000_LINCS_DCIC_GTEX-X4XY-1626.tsv.gz	123195	a9c0b436dcb3eab5c6e08f39a2d2b1e80a9c4ed85904b2b24763608a48ad8ac9	3fb2e0d89a47eec0dac65f4fa83994a3	310791	Liver
L1000_LINCS_DCIC_GTEX-QMRM-1226.tsv.gz	124285	4f6a2c36763e65dc5732d5454539ec2331919dcd6aa6d00ad4112a2a4712e273	28bacb3a6114ba7133b05d8a48e2ba3c	311179	Colon - Transverse
L1000_LINCS_DCIC_GTEX-ZQUD-0005.tsv.gz	122914	e4243b558b9785867b4673f0f94964979a0ea32f48dbb3908e278f76d8c141a4	68bd79b37f0d01135f4ed6817a611221	311000	Whole Blood
L1000_LINCS_DCIC_GTEX-V955-1626.tsv.gz	123841	e73ccc2bf23efbce13b9f6428d76e70e1af2565088364e7a8b615b6048e9aec5	26aae9e66354f4de2ffa071d2ceb5631	311139	Colon - Transverse
L1000_LINCS_DCIC_GTEX-ZV7C-0003.tsv.gz	123174	8d333a91d0c74913d43778306592059f0da353cdd3e3fe90b98c08e1b8d68a77	2073531db4d4aa4c4eb21025b6b696f5	311131	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-RWSA-0126.tsv.gz	124171	913ba37aa4fcccc5dd3b02f7ca0193b8708ff5c373bdc8b74015314790974f57	58ad37c034be17bdfa13072f17fc49f3	310827	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-OHPK-1726.tsv.gz	123209	618e630559ddb0012ace037f8742184062b6d9a65d0b998fe9e846a39be04d2a	2f6c1a54a32676bc19f15535b6cf81f6	311195	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-TMMY-1726.tsv.gz	123362	f568d231a4cfd2c66b1903067eb35a49bb64b6941a69ab1c5836a92c52c7683d	1d502ae0d53996b6523c2f8f1c64f769	311362	Ovary
L1000_LINCS_DCIC_GTEX-ZPIC-1426.tsv.gz	123792	cd3026eed3e81a3bf53d392728a60e67a24bc3b11d8b6c98edec8bb14fe5d982	a42918013be228f2d6703af0259c0666	311268	Ovary
L1000_LINCS_DCIC_GTEX-S95S-1126.tsv.gz	123906	6d0e8ffec0fa5adadd0307a0114c36ae03b07fb0bea4e51e880d92c0f403df77	dc182c4798cdd81b4ae95f0b2a177958	311547	Testis
L1000_LINCS_DCIC_GTEX-WYJK-1326.tsv.gz	124550	760e056c83bd2532b462e01ad988a2e3718147b6a17822db8be793fc9723423c	5a3f3d8ff2b1074e6e5de6c8ad390444	310865	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-PVOW-2626.tsv.gz	123939	88521150c855b42a72253ab146dc2b3da4904df0f0bbd61b31562d505a44085b	bce55bc608c0478f9b2a00e24c446f67	311126	Brain - Cerebellum
L1000_LINCS_DCIC_GTEX-WCDI-0008.tsv.gz	124051	3931f216dff9db39ec7825d814ecaa858056748ca633bc9490317c22112c2afa	74e189b286de8a6e371f9c3d9207ab75	311127	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-WFG7-0826.tsv.gz	123961	96ffa03e998f31f7fe40e356cf169bef56574b250517a0836039c1f8dc094dea	a6626487f67616e5f794e800c1ecd5e1	311331	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-XLM4-0426.tsv.gz	125233	7a16705e59a778312779352360bddaef2ed227956aecc5176b40a31fc2041b2a	b0a7ffa100557065057bb935fc63f0be	311244	Artery - Tibial
L1000_LINCS_DCIC_GTEX-XBEW-1426.tsv.gz	123574	fd7d1f239f261594455ff7843dc7cdd0e2e63ee905a91ad7373222339f45152a	cca4cf92403b8a28d76274ffdeccab97	310973	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-T6MN-2726.tsv.gz	123928	62635bbee91b85f8cf60e53c936dc176955af4402883f5fcb24e303172e96da1	897e92af272906612650987eed693a9b	311719	Pituitary
L1000_LINCS_DCIC_GTEX-U3ZN-0326.tsv.gz	123886	7e96c030c6f3166d1637aa9ef70e21bdfe9d8e95ac1f113c5a925b4a29a32901	b7e0b940c4f82642451c782b2fd8466e	310675	Thyroid
L1000_LINCS_DCIC_GTEX-RNOR-1326.tsv.gz	124020	927d50b33bfe931742b81a2c28e6ed05495ccf779a1af914c9a3c81bc232f970	7be7763f0ba75046bebb63ee95d6c310	310681	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-XUZC-0726.tsv.gz	124308	60d00747b9c24771d9d05f87d837ae5bfb71eb268dd65c3331467cf3df4dea09	209c5debb4375156ab1c1973190f037d	311425	Stomach
L1000_LINCS_DCIC_GTEX-OXRP-2326.tsv.gz	122588	43cb2447d5433d7cd61f7cd67a702c2f47f1d444694c420d23965873b7104031	c88db0e97711b5858b2c682fff040dec	310321	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-P4QT-1326.tsv.gz	124338	93e8fb462ef22ad841f295a992fcd4be24e45f2fadd7969bdd7188270c12e921	bcd4199637eabac43f258870e1d7dd5e	310725	Adrenal Gland
L1000_LINCS_DCIC_GTEX-ZP4G-0426.tsv.gz	123380	81e910bf607b34503bf4cfd76e2e90254c471f268a256ee8112267f5c3179f09	2f992df447698cb3e3239c0847bda5b3	311340	Pancreas
L1000_LINCS_DCIC_GTEX-QLQ7-0008.tsv.gz	123835	f21b61b636de8a035c2eca231d426d95c41029b213470439bb0670a57fd56181	729ff5af362082ceb68fb5d66a0d13c4	311060	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-RN64-2326.tsv.gz	123433	c9328a7248996e024f39028ee1a5e167e76773541bd3a11b10f34d77ae77d145	7d25a41a36c74acd941e98f5a0c8ce0e	311559	Testis
L1000_LINCS_DCIC_GTEX-S4Q7-0426.tsv.gz	124215	a5567cc7cbffd6f56f3b5d32f16361b66c8e4c4d21dda46e0c7f1f28d99de582	7f0356704cac0ba97d45c7d8c418a5cd	311288	Lung
L1000_LINCS_DCIC_GTEX-WZTO-0011.tsv.gz	703903	6bcbe95cf9dd3b9813056a58c1b061686975576a389054475dcd349f934d2062	2537655e7567cd5913d44365abbbf71b	2082305	Brain - Frontal Cortex (BA9)
L1000_LINCS_DCIC_GTEX-PLZ6-1426.tsv.gz	124315	0ccd949fbbd18f65e91bf611e17a707dc14bebf5305835bd974cc8704bf2d36a	be0ffc3d9627c8c59c12b495558d5e9f	310744	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-O5YW-0426.tsv.gz	124285	8f8a7691c0120b0d44049825bd407cae4c41e1e3a8101166abe19fe2089fca86	41bd0fc6461380b8edf844834ee63ca9	309923	Artery - Aorta
L1000_LINCS_DCIC_GTEX-WH7G-1626.tsv.gz	123830	e5d7042949d5b266e84d8a34083c4c1a76290bf2e4bcc6dea8395f7d5fa85c43	bc8e3d3563cefa3fb50b29312a911af2	311506	Small Intestine - Terminal Ileum
L1000_LINCS_DCIC_GTEX-T2YK-0326.tsv.gz	124748	46a9533d1730f96e66929a2669fc9e28757f05daf09289f3c4046035f77ebc7d	9c65bc1243a36fd3695e367616677cda	310915	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-QDT8-0008.tsv.gz	123419	31bd69035755a11ef45d9c5339768103340682d4bdd733c7d4535a41864d84c1	3e4749e9af21e12ae2f72dcf9558c260	310804	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-O5YV-0426.tsv.gz	124610	acdc6ad115022d63bd99ae254b7ca6410f6abb47b8a8a3a6d86c622cb1658b01	fd918061b6e0eb534648622a9b3b8f35	309634	Artery - Coronary
L1000_LINCS_DCIC_GTEX-S3XE-0926.tsv.gz	124464	d424c93eab2b6447fb7614c6e2f91e60258d88fdf1106e47428696b3f2d9665d	d97d0b729bac9b85a2910f9e90f18a58	311631	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-WFG8-2426.tsv.gz	122738	aa9274f0c167d0af8a365bafa3882a0ac2a09e5a01fc73bdb16c15b867fe8abc	193491eef7031e80cbd92b1073cef6e9	310527	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-PWCY-2226.tsv.gz	124657	cdcdf07796f8c4b209659969a70f044b54ce669fb2d3f6d14d9f213c50421471	045047f5b92226dbcde26f33cf477465	311072	Artery - Tibial
L1000_LINCS_DCIC_GTEX-WZTO-1326.tsv.gz	123815	6b5006d55d8e26b7717a244f55acf5cc521a8fba6fd6793c5a4e593bdcba30e0	cc0ec344a587fee48259f8cfdb815a86	311240	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-ZLV1-1526.tsv.gz	123735	6b3cee5faefc1f17a7b93c6dccbefc8986b64b4471576ea22d4349ee7ebb7290	5c03a537989b78baa1ba4f31c985783a	310877	Skin - Not Sun Exposed (Suprapubic)
L1000_LINCS_DCIC_GTEX-Q2AG-0226.tsv.gz	124501	dc8153e76412811d39110fd8789ed2a85a5d078dcef7178fc22e9f5cd9487768	4abb704137d25968662725ad908c6798	310340	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-QESD-0326.tsv.gz	123189	8f78cbd4d74c0db9d0d4d196bf0460a4143da9bcdb3f57343ad70310c6c19fca	6fe455b648fc45939fa46deccbf6e4bf	310734	Artery - Coronary
L1000_LINCS_DCIC_GTEX-T5JW-0926.tsv.gz	124021	fb2bf3f16f50d97c1cf33b0f1cd0baaad1c95ab33314d82f4cce913a504898f2	cbf4888bd66fa63ca3121516e593ee4e	311264	Stomach
L1000_LINCS_DCIC_GTEX-OXRO-0326.tsv.gz	124068	e5ba77627e1551aba4754abde395a2b2dc839f7f29e97809466fdcc98b383762	bdf6a94ee30cc29aea93930e0907db7e	311386	Lung
L1000_LINCS_DCIC_GTEX-WYJK-0005.tsv.gz	124757	9b37719fcdba0e16a93a772ccbff837596a6324fa4b17809bac509ef9912b3a2	e0f20a9f641c970e5165f0c60e8a3210	309875	Whole Blood
L1000_LINCS_DCIC_GTEX-ZG7Y-0326.tsv.gz	123281	7e5c2823902ea19e30ac453103111c76c7af4fd8a6ddcb177dfd06822e9ae340	c105010cb3b74b620c18b1b6fa59e760	311147	Pancreas
L1000_LINCS_DCIC_GTEX-TSE9-0426.tsv.gz	124222	77beda1512200cecd1e620d5b46e46b07153c3ace2b2bcfc77e184a404fce878	0a0bc984ed922acd41b1ddc70f93d1e4	310953	Artery - Tibial
L1000_LINCS_DCIC_GTEX-XMD1-2826.tsv.gz	125135	1c302d74da0f23d79899611d4631f46839df5b5557c05f00aa24dd7ab0b39ca7	8992a418c5d84e5835b2ddaa7be29fb4	311135	Brain - Cerebellum
L1000_LINCS_DCIC_GTEX-N7MS-2526.tsv.gz	123805	a615d41d5276b13a807b0e0167077f77fcec6e16403e7487745eb2bddc4d7f26	296055974f7830d4348095d481661940	311127	Brain - Cerebellum
L1000_LINCS_DCIC_GTEX-X585-0002.tsv.gz	123580	b0bcb843e4836671dab0d54d68eca67e637d85c423de523450e1fc6c6c940041	7a40599eaef4d62567e67f8409f78bac	311220	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-XQ8I-0826.tsv.gz	123548	970ac2db207ff97106ade3ac735622bafe99f576ddeef72762d3cc8f8e56ab2a	7195ae256ef32eb04ededa633835fb87	311109	Artery - Tibial
L1000_LINCS_DCIC_GTEX-RU1J-0426.tsv.gz	123683	b5998c9f9528307708e9d5fa80a0df52cf37f8983c88501f6cfb1f2bf645f04b	d1bfe1b3edd902d2bcc564f383a431ba	311200	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-XOTO-0326.tsv.gz	123149	00b5ebc5e4860b42d1e9a80283796dea60c50cb329a6d7c025a3ed52a9ce25d0	7afdf69ae262cad5d3da130ee592352c	310702	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-UJHI-0426.tsv.gz	124693	e43f14ac679304b275f674493b83337374556bdc863ca8545740a3901c45b1a1	fd5650db6f4a43861582e9775a9ef003	311330	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-RNOR-0011.tsv.gz	418301	cf5d6b878dee85b15d3a293674a8dcb66ce85f94b4f89668274de7eb817837ff	e108d211c065d799c90b1df25745fbad	1196573	Brain - Hippocampus
L1000_LINCS_DCIC_GTEX-X4LF-0826.tsv.gz	123243	6b2f22c32f83ede398fc8c3e5b5085ac8190ba5c1c9902f841f68c3a4ae610b6	83599693814ecaef94b5909ddcd57434	311188	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-RNOR-0005.tsv.gz	123804	145cd9fc22b287bb380d954a7b46d92d5bb9178d80ebc15bac208a756f59ad0a	5fef108c3e89b93807bffbad98e17720	310355	Whole Blood
L1000_LINCS_DCIC_GTEX-P4QS-1626.tsv.gz	123725	f821554e55f5b8b260df48efffd8535e91741ccbc1038b4f18ca570f1c3f1d0a	bd9268a439d870d02d28bd53795273f6	310762	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-ZTTD-1426.tsv.gz	123306	cf3815eacabd5c2d7cd69bf853905012a5e925833ea4e6dfb27a430e280ebca9	8e096ebeb6551f13bc5420290dfe4bf0	310942	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-WK11-0006.tsv.gz	123530	86570d651f2e093532623fe8b94fd661878337d9a4529b296f3a08a8cfac5ecb	578b29ad35aa6ee0771b81330f8499f7	310229	Whole Blood
L1000_LINCS_DCIC_GTEX-P4PP-0326.tsv.gz	123426	abaa7e75cb743668914df9d52d0a3e9e2b9fd07d912bf16a43b6ebfc497b85ca	aea8d13237eddae873ff6d12d108c77c	311186	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-SE5C-0726.tsv.gz	124743	2ac8ec86eb849443f199107564d85e9ae41e95b3d1f30f9e41e04b0256efd967	bf509782cc4638d9fb56ddb6c0b4eab7	311109	Thyroid
L1000_LINCS_DCIC_GTEX-XPVG-0006.tsv.gz	124796	c164805683e5855e6f297ed6af02069fe3be98e636b1db639e16a27a4dad0601	7a7c6c888c43406758800b36eb61a2a1	311359	Whole Blood
L1000_LINCS_DCIC_GTEX-R45C-0926.tsv.gz	123138	c1868c6dffbd3ac0b1f874b28023e515dd80311269ae327c2aba35c4167e657c	f036c5575b3c5329da179e992160a7a0	310980	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-P4PQ-0326.tsv.gz	124001	afa8ddad9e1cc30d9405687da3a709736549fe3ce31c3c8caf596d2dfec7d7de	5def055e5a66b3ed1580675a9f0ad6f7	311518	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-U3ZM-1526.tsv.gz	123347	6afea2e53e1be234608e0f845e06e34b8e450488c0c6118445a29ae5945bdd13	bf83663e1520e8c8d42239124122b6b6	310950	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-WQUQ-2126.tsv.gz	123486	48c0046b7ef9112992ba7fd9e16fb40d1d65a8abf62fa3b3f3745b5f8b72828c	3ddb08c6fe24840bb7b5a4b646d1aa06	311232	Pancreas
L1000_LINCS_DCIC_GTEX-POMQ-1226.tsv.gz	124022	3ed5e7a916f5428b24dd161b4e1f661b1cf4bbeb71784a83ed922e8b9ead83fd	78f6efcf26b9adaeeb06eb3ebc835413	310301	Uterus
L1000_LINCS_DCIC_GTEX-VUSG-0003.tsv.gz	124862	ecd7a5a92879f4963a3bbeea680a2b7099b4fcde291b2532fd3fb98d9610f574	967826c68190b8ccb68d4ada1b463324	310762	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-X3Y1-1926.tsv.gz	123383	7dfe4f157cfbbe7f978f83c821d27963c80388a43f621848ce5c50e895b899de	a95dddaeade1571c650b5009527c8291	311323	Minor Salivary Gland
L1000_LINCS_DCIC_GTEX-RWS6-0001.tsv.gz	124401	f7ef5b3a6d6ec5661d98a36dd2cbe761c3c559cb7e904e9c01c6df6a4a430894	354da381630445ac8da67590065a74bf	310259	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-UPIC-1526.tsv.gz	123234	23b32ce36e75b73a77f989cd12cd9ace86e40d44dc720019b531953d1808aed8	bd5386c6b0bded2960694673b151e006	311051	Uterus
L1000_LINCS_DCIC_GTEX-YFC4-0426.tsv.gz	123788	a6b77dd37898bbd8dd4bc1e1a76ba1160faec4fa8f8f36f99da3dcd0e4a11ad9	071a7e72662462964e4c16d57030d3b6	311159	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-RN64-0726.tsv.gz	122672	9114ca307a990cd7245d3d17c18b930bb1b1c0bde965b054869ab2db803a22cf	817366482441a0e303968b1d4161ba72	310842	Artery - Coronary
L1000_LINCS_DCIC_GTEX-TML8-1226.tsv.gz	124528	db9cc0b15aec38b6a66b854e730e7119d0b4c36eab178a732ed0022570b9b92a	f6df1743935ec62baf51d4ef5472e81d	310836	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-QDVN-0226.tsv.gz	123646	3ce5bb78a6b7b2d91ecc5a94f8df668946c3e2a591f766f99eba1df6855993c9	5f8b5a2843cc70e0b4e0d188de3aeed9	311258	Artery - Aorta
L1000_LINCS_DCIC_GTEX-WL46-2026.tsv.gz	123773	0b4ccff0f3ec0c668faac1a5da91d2e69d1b68f4d43e18f61263ddb1c7c82475	b6a9f0bc2206a8248d702087fec9f135	310177	Adipose - Visceral (Omentum)
L1000_LINCS_DCIC_GTEX-T6MN-0326.tsv.gz	124533	827d10c88b3b7c66c0d545642ef39dffbf3d4e3407c856d2f90359b5634eeb20	3935278b482a95caeaca4b081bfaba28	311163	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-Y3IK-0926.tsv.gz	123132	fb6fd8101b6296aec4d985255a3a6d934adc11787e28c9f31e9e57eaf9961a56	fb1f00e9c3f9d77c3e572e33cc46739b	310536	Artery - Coronary
L1000_LINCS_DCIC_GTEX-XAJ8-0426.tsv.gz	123320	d737cbaacfac42a1b063e336a1a1563ead74b987be87d30b0f80158333baefa9	912598c77e7b3ef3f5ef1154d086bfe4	310941	Colon - Transverse
L1000_LINCS_DCIC_GTEX-PLZ4-0226.tsv.gz	123711	31935943b084eb2e864060f9f2cda9b7153959950a6e26c6de8e519f5903ed10	593a1766c862ad0ba4ce0e0e2c7f8a04	310436	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-W5X1-0006.tsv.gz	123700	e4ffb9089ad8d5f1ae014003ed8d6cac21936de2a5e414e94c51ff93ba64e534	a2dda5732e3325788f94d29f77cb6a39	310128	Whole Blood
L1000_LINCS_DCIC_GTEX-XYKS-1026.tsv.gz	123449	533e5e24cb8ca34fa3e10506f3fed33e7b94fce1b195e4331308eae048d15347	94a415dcbb176049f93c72c96e2b37c6	310808	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-T6MO-0326.tsv.gz	123891	b789db5eb8778ca609ba4d300d3deec88e934e722c46cab245608dce555c601a	124094448a3b1df09336bf1844c66c37	310647	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-T8EM-1526.tsv.gz	123888	b99bba8ca814683fb780902adc534990caed94210e94ad74cc528df97b2335d9	6c76d3e0934138da90e5a86094891f69	311106	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-NL3G-0007.tsv.gz	123171	e505afed4f64dedcde5070beba95eb7d2e5fca154cf996fe7bca390891f9943d	0c38f6a110455cb6395baac6ded6e243	310826	Whole Blood
L1000_LINCS_DCIC_GTEX-VJYA-0326.tsv.gz	123299	08eb3b5b6c0d29ee77ef206d5fc814533031c8718239ecbb6184c371831935e8	b57880390f6e3ee61ab7689d00c8bedd	310958	Lung
L1000_LINCS_DCIC_GTEX-SUCS-1926.tsv.gz	124236	d28eccbb681369f8ba9ac89fb282707f4a6ac5376fae7f9ac4a91e360b6e417c	b829230c4fcf19ad08741d55945402b5	310823	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-U3ZG-0001.tsv.gz	123583	91941b2928fcef40e686003ad3449824e7de2abdb30a77ea76c5f9dd0de35a7d	d5d12fe4a8d88a63e9de3f33bcc1d985	311252	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-R55D-0126.tsv.gz	123603	8db55c98073e1db0599c6d473b8cdefd029da54209c2b573e9a8f6c8762057bd	826738377f2027a112f846b5b9ccae57	311705	Testis
L1000_LINCS_DCIC_GTEX-WRHK-1026.tsv.gz	124639	d32b271df54e19195e6f57d772efbb3a07cc5141404816d8cb8f9c30ed23661c	6f0ae1a837fcdcac4d807a7b60d235a4	311595	Small Intestine - Terminal Ileum
L1000_LINCS_DCIC_GTEX-XLM4-2026.tsv.gz	124351	23a1f9a97c0190f7791123c704de7ff02a27f8385bc48d6df83ef2b6ded93cea	b1691842722646b635fa33aaf0fe6195	311165	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-Y5LM-1126.tsv.gz	124173	522c1a2d8b791e0b2f12e260e2a617f820e130b3645988c459c3423f4b0e1d3f	f3d5c49391f82030806d20824489505c	310650	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-Y8LW-2026.tsv.gz	123131	41ab06711f2b5490e94a8b2ce02310ba8bc4412ac9bdc00670bd93482e2fe30e	eb6ecdab87a52d1db88edcd7ca27f910	310154	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-ZDTS-0006.tsv.gz	122977	0b3e1e0c062b835a692fbfffb1b6c881f9227ed5c930eba7b3d6eb51c0138f94	4837deccdde4e102a8089e44fbee1722	310888	Whole Blood
L1000_LINCS_DCIC_GTEX-UPIC-0002.tsv.gz	124277	fb7db603c6a6d7869e4ca8ffa64bd05f1d6aa3069dc00ceab5c816d77c8ae2db	e20d4078599fd5d52a893c47d5896232	311042	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-S95S-0826.tsv.gz	125279	8070723b02051072e8f4142743f0726fb1dae35b0494a70b242ce6b47c38b17c	b3c3e7f5afe0ceee4ee6b08a8ababea4	311442	Stomach
L1000_LINCS_DCIC_GTEX-R53T-1226.tsv.gz	124744	db3cf3d395ddb24d5cffdf2c987a3c60925d6b0b60ca0e420ecf20f4abcc9aad	7ffbaa5e7fda673e228d20aeffad760e	311119	Stomach
L1000_LINCS_DCIC_GTEX-U3ZM-0002.tsv.gz	125169	2725d7bd2481d69272262b55c45cf5d2bb9fd7ae1970db45e8197bbd37260316	ed05b8d07d838c86930607823df769f0	310792	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-S4Z8-0006.tsv.gz	123297	b5d4241782a42d1e3b57af6b3c492874905294815d6d79c3cefc137bf4b02fcc	4344af897bc44e255c732b33d4b99af7	309719	Whole Blood
L1000_LINCS_DCIC_GTEX-WFG7-1126.tsv.gz	123341	caefb9b574240c598aa253b3235238d75a7e516a59f070bc774a21f68c4fdb13	bfc0b47bf50e4364b6742d88ecd41144	310965	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-Y114-0526.tsv.gz	123100	d413af701854e021a6579b1df3d28d26b4bed430c2a934c310948327e15efb58	30e6770c8891db9d4493a9afa1eea065	311147	Adrenal Gland
L1000_LINCS_DCIC_GTEX-WXYG-2226.tsv.gz	122824	bfc23e4a565052e0f863f9cbe4a683bd2e75b81f5e09e1d86914fcf3dedd95b7	2a599ad78c34f837436a5c9516d92458	310521	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-ZLFU-1726.tsv.gz	123613	feb207c65060a027a1bbc18c29853b08a94613f25794b2eb1e3e455110875bed	8a0f2b1ae94d01f12ca040f80eb16720	311232	Prostate
L1000_LINCS_DCIC_GTEX-X638-0126.tsv.gz	123238	9156c33be94387ab4e767ac15b1938c87af550bfb00e6c4408cf5dc74a1d5d80	6dfac725b97afd0431ef506d382727ca	310580	Skin - Sun Exposed (Lower leg)
