,filename,id_namespace,local_id,persistent_id,size_in_bytes,sha256,md5,uncompressed_size_in_bytes,cell_id,pert_id,pert_mfc_id,pert_iname,pert_dose,pert_dose_unit,pert_time,pert_time_unit,pert_type
328,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_IKK-inhibitor-X_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_IKK-inhibitor-X_10.00um.tsv.gz,,270919,ed6f606ab494a06df9d0cfe4ad23598472baed31bff1b8de7aeade0e8a86d962,809db3e02d147d53205fb9532c0cdb64,757602,YAPC,BRD-K93023739,BRD-K93023739,IKK-inhibitor-X,10.0,um,6,h,trt_cp
329,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_rolipram_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_rolipram_1.00um.tsv.gz,,200272,17ce3b60c2981a2c4b6c63ac8ad55988c30b824a4f67b87c73a654f203beaf72,dd23e7339dfcb6a6ed9231970aebb21e,534531,A375,BRD-A34255068,BRD-A34255068,rolipram,1.0,um,6,h,trt_cp
330,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_EPZ-005687_6.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_EPZ-005687_6.00um.tsv.gz,,271295,bbfb89b87ca6a4138fa07b422e81f4b6f397ca374ff866922018d5d4ed80fe3a,6e3ed927441ecc5746126f16b983f43f,756992,YAPC,BRD-K57754230,BRD-K57754230,EPZ-005687,6.0,um,6,h,trt_cp
331,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_DMSO.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_DMSO.tsv.gz,,198350,41ebed602e7f8fbab63b937f166350fd4a748bc5f9bc69d4f0b678420819eda8,a925a84a3461973c0f35a34024212b1e,533210,PC3,BRD-K08970894,BRD-K08970894,DMSO,,,6,h,ctl_vehicle
332,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_curcumin_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_curcumin_1.00um.tsv.gz,,273303,45f4095de5ad08e10c1c45d2c38361585408ab129eaff7406ab272e69a3fca6a,00eb98c885eddf16b546fd6343b64e91,757620,PC3,BRD-K74148702,BRD-K74148702,curcumin,1.0,um,6,h,trt_cp
333,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_BIX-01294_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_BIX-01294_10.00um.tsv.gz,,271805,36d88c8fc39fe9dee567e52ac0dca486134cfa7ecd13f2fd485ff5be48222072,83bbe599e1e9c7cba5cf55a0548ebc53,755793,NPC.TAK,BRD-K26818574,BRD-K26818574,BIX-01294,10.0,um,6,h,trt_cp
334,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_gsk126_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_gsk126_1.00um.tsv.gz,,271403,360d826fe9bc2d46f4515dcf10b818b63e143b8a75af6c9c2ca1bba63307a417,5b2497fe66641b023e24d95faf67e96c,755857,NPC.TAK,BRD-A14634327,BRD-A14634327,gsk126,1.0,um,6,h,trt_cp
335,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_DMSO.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_DMSO.tsv.gz,,200653,19c74868bf353b4e112b7b5a3df0179aa643b0a7fa22ffd39262df1db33ec828,fda10e83609eef131fb11a27021f5298,534073,NPC,BRD-K08970894,BRD-K08970894,DMSO,,,6,h,ctl_vehicle
336,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_staurosporine_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_staurosporine_1.00um.tsv.gz,,271441,67ee190626fbf4ee7379a5a57bf3f3f1e34b279f0b9be9bc3c942e6f84ea0406,a3ad32cf16e7cc7ff962a970ddcdb104,756756,A375,BRD-K17953061,BRD-K17953061,staurosporine,1.0,um,6,h,trt_cp
337,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_trichostatin-a_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_trichostatin-a_1.00um.tsv.gz,,271446,b6d461c1128150ca87c5d46b93aca5e558fa1fc75e55211f5f5f0dd292d51e34,a355012b68f1ae3730fb8de47614e9c7,755646,MCF7,BRD-A19037878,BRD-A19037878,trichostatin-a,1.0,um,6,h,trt_cp
338,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_KU-55933_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_KU-55933_10.00um.tsv.gz,,272039,94716e02533c32c8662d2faad51cf39f11a7568a3da48ff6c47e4ea9230ef911,843b658f58c38caadf386ad06f89271f,757261,YAPC,BRD-K25311561,BRD-K25311561,KU-55933,10.0,um,6,h,trt_cp
339,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_tacrolimus_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_tacrolimus_10.00um.tsv.gz,,271634,4c7cd580f7c56c6da0f9993401a060295a62d33ea377e1eb2622a616fccbbbff,43a82332bd20da76d4f7bd485444cb08,756164,NPC.TAK,BRD-K69608737,BRD-K69608737,tacrolimus,10.0,um,6,h,trt_cp
340,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_GSK-2110183_2.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_GSK-2110183_2.50um.tsv.gz,,272634,9d6f519f7ea67a41d8a6081f0cfed7c4455700d6449f60bd45c77d3fa12f31f2,5f3d5bd7df8f983b176c39c5b5a3e79b,756718,NPC,BRD-K25412176,BRD-K25412176,GSK-2110183,2.5,um,6,h,trt_cp
341,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_staurosporine_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_staurosporine_1.00um.tsv.gz,,271554,08201b5db9957db6a377c6a73cc755cf68f23b6fa4f14caaad96344d900ff33a,72c886ca09ac5cb55bd7b401f11d39ec,757461,PC3,BRD-K17953061,BRD-K17953061,staurosporine,1.0,um,6,h,trt_cp
342,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_everolimus_0.10um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_everolimus_0.10um.tsv.gz,,272957,8b08b9a25285a4759d6e99c1b20806bf80de1ce3d4b0411d8ea1a862ff3d5398,60a2d4ab50fddd9de5a3a73f305b246e,756935,NPC,BRD-K13514097,BRD-K13514097,everolimus,0.1,um,6,h,trt_cp
343,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_selumetinib_5.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_selumetinib_5.50um.tsv.gz,,273282,724cb9f37618541f272505f9d24babc9be1f01c652335f9b6a0ad54473ffc5d9,20c28c4e93f51d4613d51598536342b1,756791,NPC,BRD-K57080016,BRD-K57080016,selumetinib,5.5,um,6,h,trt_cp
344,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_I-BET-151_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_I-BET-151_1.00um.tsv.gz,,271959,9d6c9f8e444fe14386da852035353ff74cc7776982adb8b41cc6ce238e90e36b,6a445987540054aeb82a1d0e81c640ad,756844,A549,BRD-K36363294,BRD-K36363294,I-BET-151,1.0,um,6,h,trt_cp
345,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_BIX-01294_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_BIX-01294_10.00um.tsv.gz,,271810,7c129a12c87d83b24741fadbb7bcdee90e3bb6e4759143daf8eae46d83d906af,5861a9a3e01928d80af498637ec8f933,755420,A375,BRD-K26818574,BRD-K26818574,BIX-01294,10.0,um,6,h,trt_cp
346,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_IPI-145_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_IPI-145_0.50um.tsv.gz,,274925,370347c589e23680d61d773a17c56f2f4edca6447509ec626b1caa438464a903,5599b3da63cd74c53ebfb1513067cf1b,757664,A375,BRD-K93468883,BRD-K93468883,IPI-145,0.5,um,6,h,trt_cp
347,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_bms-906024_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_bms-906024_0.50um.tsv.gz,,271483,76787f5c7f97238d9dcaba8f6041619b13341957c6cef2a8bdd0ed7f9f1115b1,238573daac10ab7990e74e81ac9e03c9,757303,MCF7,BRD-K29343434,BRD-K29343434,bms-906024,0.5,um,6,h,trt_cp
348,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_sotrastaurin_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_sotrastaurin_10.00um.tsv.gz,,272464,fa4762405d047a451c95f7829da2b777b1987bd656af66edd2fdc4d70cb84e67,9816f2152798420c3cca1cb84823a3ed,757508,MCF7,BRD-K16761703,BRD-K16761703,sotrastaurin,10.0,um,6,h,trt_cp
349,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_sotrastaurin_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_sotrastaurin_10.00um.tsv.gz,,271794,e0e923e6e4242ad0f07fd782585538b91e887aea1a19644be30df6fa93ebe0d7,7864012f4569cd9207d04efeea20cea8,756114,NPC.TAK,BRD-K16761703,BRD-K16761703,sotrastaurin,10.0,um,6,h,trt_cp
350,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_dinaciclib_4.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_dinaciclib_4.50um.tsv.gz,,271680,2cd2a8422520d3242a653124ec0ed9d84e7abddf337094c4dcf07f3f903b2dfa,86d9880384feed558bc04a708664a4c6,756389,NPC,BRD-K13662825,BRD-K13662825,dinaciclib,4.5,um,6,h,trt_cp
351,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_nilotinib_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_nilotinib_3.00um.tsv.gz,,271234,e3fbbab36607a7a1c0032afc44808649fc6f334a91f8be793ad956a18ce8d699,eae8e29019f570a046857bc68bf12fea,757191,YAPC,BRD-K81528515,BRD-K81528515,nilotinib,3.0,um,6,h,trt_cp
352,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_alvocidib_0.40um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_alvocidib_0.40um.tsv.gz,,270606,fa6410b7330867dbe3b59a9a61530b77d0f58d0a3f46156e12c964def0304a32,ba86d9df1aba415b3b730cfdd7aaa57e,756809,MCF7,BRD-K87909389,BRD-K87909389,alvocidib,0.4,um,6,h,trt_cp
353,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_BRD-K68548958_25.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_BRD-K68548958_25.00um.tsv.gz,,200054,32ddd785a9119ae64359c2cb7e199096d27a17ffc7536a94fc83b600622cb031,eb1b9324bff4fd6073c8d203a7774f67,533934,NPC.TAK,BRD-K68548958,BRD-K68548958,BRD-K68548958,25.0,um,6,h,trt_cp
354,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_CHIR-99021_2.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_CHIR-99021_2.00um.tsv.gz,,272198,dd87c1b7149eb81382ae656a4d8aff907fc13cfe8a48a86566f94abbd843e8e8,eaacf57fc8b1dd4bf9da3478b3cde86a,756257,NPC.TAK,BRD-K16189898,BRD-K16189898,CHIR-99021,2.0,um,6,h,trt_cp
355,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_okadaic_acid_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_okadaic_acid_1.00um.tsv.gz,,272879,33ef6f9bb0c9cd658f02cf688f698b10d5fe238dbe768ae5f37f0d4a3fea5b29,55e96c1b81daec827516ac82b36f6e35,757094,PC3,BRD-A13254067,BRD-A13254067,okadaic acid,1.0,um,6,h,trt_cp
356,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_lenalidomide_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_lenalidomide_1.00um.tsv.gz,,271520,5bf10a0783263f9a7c07e86183ce55a7542e781bb2ee059b097c95e521de06ea,87a07ab6ecb208773e4316cfbddf9f6d,757601,YAPC,BRD-A17883755,BRD-A17883755,lenalidomide,1.0,um,6,h,trt_cp
357,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_epz-5676_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_epz-5676_10.00um.tsv.gz,,272150,2e2b102b9b0141a18561c5f7f057226f714de49a5e768f9381c37ffe607e53ad,e8861cf5e1a56d797c48014f323b9e63,757108,A549,BRD-A69563582,BRD-A69563582,epz-5676,10.0,um,6,h,trt_cp
358,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_vorinostat_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_vorinostat_1.00um.tsv.gz,,271158,4b1b73472036465f0648deaba35f0c4a149d1bd74ac0897e2f59b1d5891d92a9,d2d7b320479d2cb6028a411487ec535a,755494,MCF7,BRD-K81418486,BRD-K81418486,vorinostat,1.0,um,6,h,trt_cp
359,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_niclosamide_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_niclosamide_3.00um.tsv.gz,,274161,72a60097ef40eec28c5ae458ed81494f70d52980b8d77ac15deb990f4aa78be6,ffe8b59bcd550ba6ea5f85824bc9f7ed,757684,MCF7,BRD-K35960502,BRD-K35960502,niclosamide,3.0,um,6,h,trt_cp
360,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_tacrolimus_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_tacrolimus_10.00um.tsv.gz,,271242,2ca0e8b8fa6da11f98927c819e4ae581ed9e007f697d0608eb1269304de6ab2a,2474aaa301b5f780cdf72c6b33ce266f,757478,YAPC,BRD-K69608737,BRD-K69608737,tacrolimus,10.0,um,6,h,trt_cp
361,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_ginkgetin_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_ginkgetin_5.00um.tsv.gz,,274656,4cdfa6db8e03e57e9e800ec0d31f278c39571c3a5d69500c087e43c9d1afb4b0,d29d83f52c43fdf9752f85dd5aaa6fff,757145,A549,BRD-K92123432,BRD-K92123432,ginkgetin,5.0,um,6,h,trt_cp
362,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_compound_e_0.10um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_compound_e_0.10um.tsv.gz,,273470,89a6604232ea2c53e8c6e43528dccae4456716abf38d0720a5ef9de9bbe13d4c,9fce8dc53c73e1832ff17a9e0115a5e1,757547,MCF7,BRD-A55453956,BRD-A55453956,compound e,0.1,um,6,h,trt_cp
363,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_rolipram_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_rolipram_1.00um.tsv.gz,,273148,610b0ce0b15126adbf399ade98550f390a8a2f49e11e5aeba7d19e898bf98920,f6379db95fd62688246be79efcdfc5b8,756975,A549,BRD-A34255068,BRD-A34255068,rolipram,1.0,um,6,h,trt_cp
364,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_vorinostat_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_vorinostat_1.00um.tsv.gz,,269732,ee2ddee515568f1caa4f87f5eec3f3f78ba0496f4d8ddbea01b8f80a67579ae8,54bb73d68c94905153d6f606b568f3b1,755497,PC3,BRD-K81418486,BRD-K81418486,vorinostat,1.0,um,6,h,trt_cp
365,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_sirolimus_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_sirolimus_1.00um.tsv.gz,,271081,a0e0aab83db9df74efd0a9061e88d816642e191b636faaf896c22d7f21dd9f6e,d033aab7eb3d6bfc00768dcdf4c284e1,756020,NPC.TAK,BRD-A79768653,BRD-A79768653,sirolimus,1.0,um,6,h,trt_cp
366,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_roscovitine_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_roscovitine_10.00um.tsv.gz,,272906,43c5d236c089c0c81e08fece11badb08f5433bd70728b137138e9b9f5eaa91a8,c8a3740a9a070f4930ecd91c7cb17591,757110,A549,BRD-K07691486,BRD-K07691486,roscovitine,10.0,um,6,h,trt_cp
367,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_semagacestat_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_semagacestat_10.00um.tsv.gz,,273502,72f82f384c6a3a0062f06aec92b57332982049c3c5c1c7b4714a900d2d33697c,375b8cb1871179e577cfea37d7be9602,757649,MCF7,BRD-K65592642,BRD-K65592642,semagacestat,10.0,um,6,h,trt_cp
368,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_semagacestat_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_semagacestat_10.00um.tsv.gz,,272232,9c7127b8f98b889d696d2b59e0f0d420c9db15e0854e98deab98e9e7a6994b4a,6a88e25fe12e0161820cb1276242496e,756537,NPC.TAK,BRD-K65592642,BRD-K65592642,semagacestat,10.0,um,6,h,trt_cp
369,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_etoposide_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_etoposide_5.00um.tsv.gz,,274426,3b0da4ec8df8d6b81121590fc91325a8cb876ba8cafe5fd4ed1930556e61785d,dd962160ee9662ee574db91c946597fe,757470,A549,BRD-K37798499,BRD-K37798499,etoposide,5.0,um,6,h,trt_cp
370,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_vu0155056_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_vu0155056_1.00um.tsv.gz,,274063,5af30d168e18ecef5944c4bb707cf14e000b193f4531a69b564f730ea0e8b591,86b96e5f50c9bf8a6d1d28738484da90,757538,A549,BRD-K31406481,BRD-K31406481,vu0155056,1.0,um,6,h,trt_cp
371,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_palbociclib_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_palbociclib_0.50um.tsv.gz,,269532,548bdf1ac8bb78d9097951433d366cb959b1c890eaf08a0bfe05210939932bd8,84814f36e050d169d3ca8ea9ddeab66c,755742,A549,BRD-K51313569,BRD-K51313569,palbociclib,0.5,um,6,h,trt_cp
372,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_EX-527_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_EX-527_10.00um.tsv.gz,,272176,bd56cdd4529fd41f61ac0e2c35342274799bb94371531b00aca9d6b56d85e99a,e9acfcd38497faf77397bc331ab4dc11,755441,A375,BRD-K76964878,BRD-K76964878,EX-527,10.0,um,6,h,trt_cp
373,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_DMSO.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_DMSO.tsv.gz,,198778,b9fff0e4c90bcfcd297f56e338aaa631f94e2e2fa044c679456a50a122465d6f,f246a33048a84f38b7726e2f56974a5f,533417,A549,BRD-K08970894,BRD-K08970894,DMSO,,,6,h,ctl_vehicle
374,L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_BMS-345541_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_NPC_6H_X1.A2_B22_BMS-345541_1.00um.tsv.gz,,273210,47695f5603618ed68d3ba9595b3a8b4388868b497a9337cba051706af91526b8,753433842431575e6316b74d6b584fd4,756714,NPC,BRD-K13566078,BRD-K13566078,BMS-345541,1.0,um,6,h,trt_cp
375,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_sirolimus_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_sirolimus_1.00um.tsv.gz,,270409,1a3b94f458e091ef3ec2b79d154301121e3f1784be7a50b0a1ae9017493da2e5,48a2e13c47a8aabb39194a4fb4aae754,756949,YAPC,BRD-A79768653,BRD-A79768653,sirolimus,1.0,um,6,h,trt_cp
376,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_ruxolitinib_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_ruxolitinib_0.50um.tsv.gz,,274251,d665fc7cdcf663e74988eec93b079a9b9313d861f610c1bbabaef5fef7c8aa50,9b38e8a09163315d94875bd4cc00a90b,757195,A549,BRD-K53972329,BRD-K53972329,ruxolitinib,0.5,um,6,h,trt_cp
377,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_I-BET-151_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_I-BET-151_1.00um.tsv.gz,,271785,76729672d4f51c16f6578a5b5939a30ed4e4b74fd568f0ad56fe80c48b252d06,635f842bf988aae6109031b1de84c87b,755461,MCF7,BRD-K36363294,BRD-K36363294,I-BET-151,1.0,um,6,h,trt_cp
378,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_pyrazolanthrone_25.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_pyrazolanthrone_25.00um.tsv.gz,,270088,69a39805a64e32b544b78a531185b842d9e99ce4f137ec7b7763692e90fb44aa,0ee649ec6a348366c29b3cc1ff472f60,755970,PC3,BRD-K01567962,BRD-K01567962,pyrazolanthrone,25.0,um,6,h,trt_cp
